X;Y;key;nome;data;prof;temp;tcirc;tstop;metodo;oid
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;1000;99,5;;;0;15451
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;1500;137;;;0;15452
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2000;168,9;;;0;15453
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2200;179,8;;;0;15454
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2240;176,8;;;0;15455
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2290;168,9;;;0;15456
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2400;180,9;;;0;15457
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2600;205,7;;;0;15458
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;2800;213,8;;;0;15459
11,70261386;42,85309737;444540;PC 16BISA;29/06/87;3000;246,3;;;0;15460
11,7026716;42,85299785;975751;PC 16BISB;27/04/88;0;130;;;0;15463
11,7026716;42,85299785;975751;PC 16BISB;11/10/88;790;194;;;0;15462
11,7026716;42,85299785;975751;PC 16BISB;15/12/87;2410;330,5;;;5;15461
11,7026716;42,85299785;975751;PC 16BISB;14/12/87;2436,6;293,9;;;1;17767
11,7026716;42,85299785;975751;PC 16BISB;14/12/87;2436,6;330,2;;;5;17768
11,69431693;42,86370368;399635;PC 17;00/00/1966;0;149;;;0;15471
11,69431693;42,86370368;399635;PC 17;14/03/78;200;77,34;;;0;15464
11,69431693;42,86370368;399635;PC 17;14/03/78;400;126,43;;;0;15465
11,69431693;42,86370368;399635;PC 17;14/03/78;600;145,35;;;0;15466
11,69431693;42,86370368;399635;PC 17;15/06/89;700;207,2;;;0;15469
11,69431693;42,86370368;399635;PC 17;14/03/78;700;221,48;;;0;15467
11,69431693;42,86370368;399635;PC 17;15/06/89;760;219,2;;;0;15470
11,69431693;42,86370368;399635;PC 17;14/03/78;760;224,21;;;0;15468
11,70949795;42,84698426;12930;PC 20;00/00/1982;0;174;;;0;15473
11,68564242;42,86787292;5341005;PC 21;30/05/85;300;81;;;7;5548
11,68564242;42,86787292;5341005;PC 21;30/05/85;400;107;;;7;5549
11,68564242;42,86787292;5341005;PC 21;30/05/85;500;115;;;7;5550
11,68564242;42,86787292;5341005;PC 21;02/06/87;600;145;;;6;5546
11,68564242;42,86787292;5341005;PC 21;30/05/85;600;143;;;7;5551
11,68564242;42,86787292;5341005;PC 21;02/06/87;700;149;;;6;5547
11,68564242;42,86787292;5341005;PC 21;30/05/85;700;147;;;7;5552
11,68564242;42,86787292;5341005;PC 21;30/05/85;710;147;;;7;5553
11,68564242;42,86787292;5341005;PC 21;30/05/85;720;147;;;7;5554
11,68564242;42,86787292;5341005;PC 21;30/05/85;730;149;;;7;5555
11,71227573;42,85935172;705699;PC 22;18/03/71;400;120;;;0;15474
11,71227573;42,85935172;705699;PC 22;18/03/71;500;149;;;0;15475
11,71227573;42,85935172;705699;PC 22;18/03/71;600;167;;;0;15476
11,71227573;42,85935172;705699;PC 22;18/03/71;700;190;;;0;15477
11,71227573;42,85935172;705699;PC 22;18/03/71;799;208;;;0;15478
11,71227573;42,85935172;705699;PC 22;18/03/71;855;211;;;0;15479
11,69675393;42,870373;5341004;PC 23;24/05/69;0;79;;;0;18332
11,69675393;42,870373;5341004;PC 23;27/05/87;300;102;;;7;5540
11,69675393;42,870373;5341004;PC 23;27/05/87;400;128;;;7;5541
11,69675393;42,870373;5341004;PC 23;27/05/87;650;155;;;7;5542
11,69675393;42,870373;5341004;PC 23;27/05/87;700;161;;;6;5543
11,69675393;42,870373;5341004;PC 23;27/05/87;700;161;;;7;5544
11,69675393;42,870373;5341004;PC 23;27/05/87;740;164;;;7;5545
11,66749161;42,84223536;5341013;PC 24;29/05/87;400;112;;;7;5584
11,66749161;42,84223536;5341013;PC 24;29/05/87;600;158;;;7;5585
11,66749161;42,84223536;5341013;PC 24;29/05/87;700;179;;;7;5586
11,66749161;42,84223536;5341013;PC 24;29/05/87;800;192;;;6;5587
11,66749161;42,84223536;5341013;PC 24;29/05/87;800;192;;;7;5588
11,66749161;42,84223536;5341013;PC 24;29/05/87;830;194;;;7;5589
11,69683099;42,84113943;466931;PC 25;04/04/89;0;183;;;0;15490
11,69683099;42,84113943;466931;PC 25;21/12/83;0;177;;;0;18355
11,69683099;42,84113943;466931;PC 25;09/09/82;100;189;;;0;15480
11,69683099;42,84113943;466931;PC 25;09/09/82;200;190;;;0;15481
11,69683099;42,84113943;466931;PC 25;09/09/82;300;190,5;;;0;15482
11,69683099;42,84113943;466931;PC 25;09/09/82;400;190,5;;;0;15483
11,69683099;42,84113943;466931;PC 25;14/12/83;500;146,1;;;0;15488
11,69683099;42,84113943;466931;PC 25;09/09/82;500;191;;;0;15484
11,69683099;42,84113943;466931;PC 25;14/12/83;600;106,8;;;0;15489
11,69683099;42,84113943;466931;PC 25;09/09/82;600;202;;;0;15485
11,69683099;42,84113943;466931;PC 25;09/09/82;700;223;;;0;15486
11,69683099;42,84113943;466931;PC 25;09/09/82;714;224;;;0;15487
11,69645925;42,84113576;352119;PC 25BIS;23/12/83;0;171;;;0;15499
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;100;108,4;;;0;15491
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;300;198,5;;;0;15492
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;400;202,4;;;0;15493
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;500;201,8;;;0;15494
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;550;201,3;;;0;15495
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;600;179,7;;;0;15496
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;650;180,5;;;0;15497
11,69645925;42,84113576;352119;PC 25BIS;22/12/83;695;184,5;;;0;15498
11,71272847;42,85092914;5341007;PC 26;16/12/86;0;180;;;0;18334
11,71272847;42,85092914;5341007;PC 26;00/00/0000;2800;331;;;7;5559
11,71272847;42,85092914;5341007;PC 26;00/06/1985;2800;330;;;6;5560
11,71272847;42,85092914;5341007;PC 26;00/06/1985;2880;340;;;6;5561
11,72179424;42,84046828;5341010;PC 27;02/06/82;0;148;;;0;18337
11,72179424;42,84046828;5341010;PC 27;00/00/0000;1522;242;;;5;5570
11,72179424;42,84046828;5341010;PC 27;00/00/0000;1955;278;;;5;5571
11,72179424;42,84046828;5341010;PC 27;00/00/0000;2470;324;;;5;18336
11,72179424;42,84046828;5341010;PC 27;25/05/87;2640;332;;;6;5572
11,72173953;42,84068282;127404;PC 27A;12/09/88;603;131,4;;;0;15500
11,72173953;42,84068282;127404;PC 27A;12/09/88;900;196,9;;;0;15501
11,72187539;42,84074775;696507;PC 27B;22/04/86;1050;91;;;0;15502
11,72187539;42,84074775;696507;PC 27B;22/04/86;1800;128;;;0;15503
11,72187539;42,84074775;696507;PC 27B;22/04/86;2300;148;;;0;15504
11,67822533;42,83702062;5341015;PC 29;03/04/85;0;165;;;0;18342
11,67822533;42,83702062;5341015;PC 29;00/00/00;1320;250;;;5;5599
11,67822533;42,83702062;5341015;PC 29;00/00/00;2100;300;;;5;5600
11,67822533;42,83702062;5341015;PC 29;07/06/85;2500;291;;;6;5603
11,67822533;42,83702062;5341015;PC 29;07/06/85;3000;292;;;6;5604
11,67822533;42,83702062;5341015;PC 29;00/00/00;3070;315;;;5;5601
11,67822533;42,83702062;5341015;PC 29;00/00/00;3430;318;;;5;5602
11,67822533;42,83702062;5341015;PC 29;07/06/85;3500;338;;;6;5605
11,70254996;42,8338124;5241001;PC 30;22/01/84;0;200;;;0;18340
11,70254996;42,8338124;5241001;PC 30;00/00/0000;450;163;;;5;5366
11,70254996;42,8338124;5241001;PC 30;00/00/0000;1400;216;;;5;5367
11,70254996;42,8338124;5241001;PC 30;00/00/0000;2080;270;;;5;5368
11,70254996;42,8338124;5241001;PC 30;00/00/0000;2920;338;;;5;5369
11,70254996;42,8338124;5241001;PC 30;00/00/0000;3545;356;;;5;5370
11,70254996;42,8338124;5241001;PC 30;00/08/1987;3545;356;;;6;5371
11,70246649;42,83382253;741823;PC 30A;14/05/87;1000;71,5;;;0;15505
11,70246649;42,83382253;741823;PC 30A;14/05/87;1400;105,6;;;0;15506
11,70246649;42,83382253;741823;PC 30A;14/05/87;1800;136,1;;;0;15507
11,70246649;42,83382253;741823;PC 30A;14/05/87;2000;150,1;;;0;15508
11,70246649;42,83382253;741823;PC 30A;14/05/87;2200;162,8;;;0;15509
11,70246649;42,83382253;741823;PC 30A;14/05/87;2400;175,3;;;0;15510
11,70246649;42,83382253;741823;PC 30A;14/05/87;2600;192,7;;;0;15511
11,70230307;42,83381473;35502;PC 30B;30/09/86;1894;160;;3;0;15512
11,70230307;42,83381473;35502;PC 30B;21/10/86;2540;230;;21,3;0;15513
11,70230307;42,83381473;35502;PC 30B;07/09/88;3000;298,1;;;0;15514
11,7195058;42,84777335;803084;PC 33;00/00/1987;1334;245,7;;;7;18356
11,7195058;42,84777335;803084;PC 33;00/00/1987;1334;246;;;5;15515
11,7195058;42,84777335;803084;PC 33;00/00/1987;2134;270;;;0;15516
11,7195058;42,84777335;803084;PC 33;00/00/1987;2430;318,8;;;0;15517
11,7195547;42,84777218;741975;PC 33A;10/04/87;1000;134,4;;;0;15518
11,7195547;42,84777218;741975;PC 33A;10/04/87;1400;180;;;0;15519
11,7195547;42,84777218;741975;PC 33A;10/04/87;1800;211,4;;;0;15520
11,7195547;42,84777218;741975;PC 33A;10/04/87;2200;223;;;0;15521
11,7195547;42,84777218;741975;PC 33A;10/04/87;2500;287,7;;;0;15522
11,7196036;42,84777102;440839;PC 33B;21/07/87;3450;344,9;;;5;15523
11,70627716;42,85830034;265053;PC 34;05/06/85;0;159;;;0;15526
11,70627716;42,85830034;265053;PC 34;23/01/85;1780;269;;31;7;15524
11,70627716;42,85830034;265053;PC 34;23/01/85;1780;371;;;5;15525
11,70626407;42,85819476;572134;PC 34A;21/03/86;0;173;;;0;15543
11,70626407;42,85819476;572134;PC 34A;26/10/85;700;98,3;;;0;15527
11,70626407;42,85819476;572134;PC 34A;26/10/85;800;94,5;;;0;15528
11,70626407;42,85819476;572134;PC 34A;26/10/85;900;113,7;;;0;15529
11,70626407;42,85819476;572134;PC 34A;26/10/85;1000;122,9;;;0;15530
11,70626407;42,85819476;572134;PC 34A;26/10/85;1400;160,8;;;0;15531
11,70626407;42,85819476;572134;PC 34A;26/10/85;1500;138,7;;;0;15532
11,70626407;42,85819476;572134;PC 34A;26/10/85;1600;150,7;;;0;15533
11,70626407;42,85819476;572134;PC 34A;26/10/85;1700;141,1;;;0;15534
11,70626407;42,85819476;572134;PC 34A;26/10/85;1800;175;;;0;15535
11,70626407;42,85819476;572134;PC 34A;26/10/85;2000;153,9;;;0;15536
11,70626407;42,85819476;572134;PC 34A;21/09/88;2200;330,5;;;0;15540
11,70626407;42,85819476;572134;PC 34A;26/10/85;2200;199,3;;;0;15537
11,70626407;42,85819476;572134;PC 34A;21/09/88;2400;336,2;;;0;15541
11,70626407;42,85819476;572134;PC 34A;26/10/85;2400;250,4;;;0;15538
11,70626407;42,85819476;572134;PC 34A;26/10/85;2450;245,7;;;0;15539
11,70626407;42,85819476;572134;PC 34A;21/09/88;2580;336,5;;;0;15542
11,706244;42,85809165;749219;PC 34B;06/03/86;2300;317,5;;;5;15545
11,706244;42,85809165;749219;PC 34B;06/03/86;2300;295;;27;0;15544
11,71040235;42,83713404;610481;PC 35;06/03/86;0;154;;;0;15548
11,71040235;42,83713404;610481;PC 35;26/11/84;1660;232,6;;21,3;5;15546
11,71040235;42,83713404;610481;PC 35;26/11/84;1660;254,3;;;0;18357
11,71040235;42,83713404;610481;PC 35;14/12/84;2443;332;;;0;18358
11,71040235;42,83713404;610481;PC 35;14/12/84;2443;286,33;;21,3;0;15547
11,71037955;42,83708331;786642;PC 35A;24/06/85;0;145;;;0;15553
11,71037955;42,83708331;786642;PC 35A;15/04/85;560;99,85;;21,2;0;15549
11,71037955;42,83708331;786642;PC 35A;09/09/88;1600;222,5;;;0;15550
11,71037955;42,83708331;786642;PC 35A;09/09/88;2000;261,5;;;0;15551
11,71037955;42,83708331;786642;PC 35A;09/09/88;2390;286;;;0;15552
11,71035833;42,83703253;165813;PC 35B;21/09/81;1000;181,2;;;0;15555
11,71035833;42,83703253;165813;PC 35B;21/09/81;2000;269,2;;;0;15556
11,71035833;42,83703253;165813;PC 35B;04/12/85;2750;208;;3,4;0;15554
11,71035833;42,83703253;165813;PC 35B;21/09/81;2900;296,5;;;0;15557
11,68453148;42,84342819;742841;PC 36;23/07/86;0;248;;;0;15565
11,68453148;42,84342819;742841;PC 36;10/07/86;1000;134,6;;;0;15558
11,68453148;42,84342819;742841;PC 36;10/07/86;1200;151,3;;;0;15559
11,68453148;42,84342819;742841;PC 36;10/07/86;1400;150;;;0;15560
11,68453148;42,84342819;742841;PC 36;10/07/86;1600;171,5;;;0;15561
11,68453148;42,84342819;742841;PC 36;10/07/86;1800;190,4;;;0;15562
11,68453148;42,84342819;742841;PC 36;10/07/86;2000;148,8;;;0;15563
11,68453148;42,84342819;742841;PC 36;10/07/86;2200;254,2;;;0;15564
11,68453148;42,84342819;555640;PC 36A;23/12/86;1000;144,7;;;0;15566
11,68453148;42,84342819;555640;PC 36A;23/12/86;1200;136,6;;;0;15567
11,68453148;42,84342819;555640;PC 36A;23/12/86;1300;170,8;;;0;15568
11,68453148;42,84342819;555640;PC 36A;23/12/86;1400;174,6;;;0;15569
11,68453148;42,84342819;555640;PC 36A;23/12/86;2000;199,2;;;0;15570
11,68453148;42,84342819;555640;PC 36A;23/12/86;2400;221,9;;;0;15571
11,68453148;42,84342819;555640;PC 36A;23/12/86;2800;206,3;;;0;15572
11,68453148;42,84342819;555640;PC 36A;23/12/86;3000;208,9;;;0;15573
11,68453148;42,84342819;555640;PC 36A;23/12/86;3520;216;;;0;15574
11,68453148;42,84342819;423089;PC 36B;24/03/87;2684;328,4;;;5;15575
11,68453148;42,84342819;423089;PC 36B;25/03/87;2704,25;294,4;;;1;17769
11,68453148;42,84342819;423089;PC 36B;25/03/87;2704,25;328,4;;;5;17770
11,68453148;42,84342819;423089;PC 36B;24/03/87;3250;322;;;0;15576
11,68453148;42,84342819;423089;PC 36B;24/03/87;3596;334;;;0;15577
11,68453148;42,84342819;423089;PC 36B;16/04/87;3616,35;335,5;;;1;17771
11,68453148;42,84342819;423089;PC 36B;16/04/87;3616,35;356,1;;;5;17772
11,66647398;42,99037425;575539;PC 4;00/09/1982;0;179;;;0;15430
11,71029989;42,83037345;848462;PC 44;06/06/91;937,8;129,6;;;1;17773
11,71029989;42,83037345;848462;PC 44;06/06/91;937,8;150;;;5;17774
11,6994786;42,83183349;492726;PC 6;12/06/84;400;136,08;;;0;15431
11,6994786;42,83183349;492726;PC 6;15/06/87;400;89;;;0;15434
11,6994786;42,83183349;492726;PC 6;15/06/87;450;94;;;0;15435
11,6994786;42,83183349;492726;PC 6;15/06/87;475;75;;;0;15436
11,6994786;42,83183349;492726;PC 6;12/06/84;500;162,61;;;0;15432
11,6994786;42,83183349;492726;PC 6;12/06/84;570;137,11;;;0;15433
11,69108197;42,8392395;931291;PC 7;00/10/1983;0;188;;;0;15437
11,69869866;42,8456505;5341011;PC 8;30/06/87;0;191;;;0;18338
11,69869866;42,8456505;5341011;PC 8;00/00/1965;500;62;;;6;5573
11,69869866;42,8456505;5341011;PC 8;00/00/1965;535;80;;;6;5574
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;1928;47,5;;;4;17414
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;1928;42;;;1;17413
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;3227;62,5;;;4;17416
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;3227;57;;;1;17415
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;3669;71,5;;;4;17419
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;3669;65,5;;;1;17417
12,51986885;44,42184688;289329;P.CORSINI MARE EST 43DIR;00/00/1984;3669;67,5;;;6;17418
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;1923;42;;;1;17420
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;1923;47,5;;;4;17421
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;3158;62;;;4;17423
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;3158;56,5;;;1;17422
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;3642;65;;;1;17424
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;3642;67,5;;;6;17425
12,51986885;44,42184688;140723;P.CORSINI MARE EST 51 DIR;00/00/1984;3642;71;;;4;17426
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;1006;50,1;;;4;17183
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;1006;46,1;;;1;17181
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;1006;48,8;;;6;17182
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;2400;62,3;;;6;17185
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;2400;61,6;;;1;17184
14,15992884;43,01293744;632947;PENNINA 1;00/00/1981;2400;69,1;;;4;17186
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;1178;43,9;;;4;16770
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;1178;39,4;;;1;16769
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;2203;55,3;;;1;16771
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;2203;62,3;;;4;16772
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;2729;70;;;6;16774
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;2729;69;;;1;16773
14,15853985;43,01793755;873700;PENNINA 8 X;00/00/1992;2729;77;;;4;16775
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;2560;69;;;1;17291
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;2560;77;;;4;17292
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;4068;98;;;1;17293
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;4068;110;;;4;17294
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;4332;110;;;1;17295
14,17972812;36,9492031;349233;PERLA 7X;00/00/1983;4332;122,5;;;4;17296
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;0;13;;;8;12415
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;300;20;;;4;12416
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;500;25;;;4;12417
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;1000;38;;;4;12418
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;2000;60;;;4;12419
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;2048,65;61;;;4;12420
8,691055616;45,45872247;6817002;PERNATE 1;20/12/62;2048,65;52;;7;1;12422
8,691055616;45,45872247;6817002;PERNATE 1;00/00/0000;3000;80;;;4;12421
10,96283631;43,00175989;533504;PEROLLA;27/07/83;80;23,32;;;7;14708
10,96283631;43,00175989;533504;PEROLLA;27/07/83;130;28,51;;;7;14709
10,96283631;43,00175989;533504;PEROLLA;27/07/83;150;30,25;;;7;14710
10,96283631;43,00175989;533504;PEROLLA;27/07/83;180;33,24;;;7;14711
10,96283631;43,00175989;533504;PEROLLA;27/07/83;195;34,94;;;7;14712
12,354832;43,14676807;5446001;PERUGIA 1;00/00/0000;0;14;;;8;5778
12,354832;43,14676807;5446001;PERUGIA 1;00/00/0000;734,3;36;;;4;5779
12,354832;43,14676807;5446001;PERUGIA 1;10/04/59;734,3;32;;4;1;5783
12,354832;43,14676807;5446001;PERUGIA 1;00/00/0000;1000;45;;;4;5780
12,354832;43,14676807;5446001;PERUGIA 1;00/00/0000;2000;76;;;4;5781
12,354832;43,14676807;5446001;PERUGIA 1;00/00/0000;3000;108;;;4;5782
12,35316527;43,14649028;5446002;PERUGIA 2;00/00/0000;0;14;;;8;5784
12,35316527;43,14649028;5446002;PERUGIA 2;00/00/0000;1000;45;;;4;5785
12,35316527;43,14649028;5446002;PERUGIA 2;00/00/0000;1427,6;58;;;4;5786
12,35316527;43,14649028;5446002;PERUGIA 2;14/06/60;1427,6;47;;6;1;5789
12,35316527;43,14649028;5446002;PERUGIA 2;00/00/0000;2000;76;;;4;5787
12,35316527;43,14649028;5446002;PERUGIA 2;00/00/0000;3000;108;;;4;5788
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1414;50;;;1;16411
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1414;54,5;;;4;16430
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1414;50;;;6;16429
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1942;54,4;;;6;16431
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1942;60,5;;;4;16433
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;1942;54,4;;;1;16432
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3732;82,8;;;6;16435
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3732;82,8;;;1;16434
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3732;94,5;;;4;16436
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3950;79,4;;;6;16438
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3950;79,4;;;1;16437
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;3950;91;;;4;16439
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;4265;85;;;1;16440
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;4265;97,5;;;4;16442
13,2848953;43,88322895;968804;PESARO MARE 4;00/00/1974;4265;85;;;6;16441
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;0;14;;;8;12109
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;300;21;;;4;12110
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;500;26;;;4;12111
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;1000;39;;;4;12112
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;1571,85;55;;;4;12113
9,896105319;45,27733825;6727003;PESSA 1;23/06/81;1571,85;47,7;6,5;11,25;1;12122
9,896105319;45,27733825;6727003;PESSA 1;23/06/81;1571,85;49,4;6,5;15,75;1;12123
9,896105319;45,27733825;6727003;PESSA 1;23/06/81;1571,85;51,5;;;2;12124
9,896105319;45,27733825;6727003;PESSA 1;23/06/81;1571,85;47,6;6,5;7,25;1;12121
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;2000;59;;;4;12114
9,896105319;45,27733825;6727003;PESSA 1;06/07/81;2342,35;63,3;3;22,5;1;12119
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;2342,35;70;;;4;12115
9,896105319;45,27733825;6727003;PESSA 1;06/07/81;2342,35;62,2;4;16;1;12118
9,896105319;45,27733825;6727003;PESSA 1;06/07/81;2342,35;65;;;2;12120
9,896105319;45,27733825;6727003;PESSA 1;06/07/81;2342,35;61,1;3;9;1;12117
9,896105319;45,27733825;6727003;PESSA 1;00/00/0000;3000;75;;;4;12116
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;0;14;;;8;12125
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;300;22;;;4;12126
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;500;26;;;4;12127
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;1000;40;;;4;12128
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;1260,1;53;;;4;12129
9,896105319;45,27733825;6727004;PESSA 2;01/06/82;1260,1;46,6;1;13,25;1;12136
9,896105319;45,27733825;6727004;PESSA 2;01/06/82;1260,1;46,1;1;5,5;1;12134
9,896105319;45,27733825;6727004;PESSA 2;01/06/82;1260,1;47;;;2;12137
9,896105319;45,27733825;6727004;PESSA 2;01/06/82;1260,1;46,1;1;10,25;1;12135
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;1984,1;62;;;4;12130
9,896105319;45,27733825;6727004;PESSA 2;16/06/82;1984,1;60,5;;;2;12140
9,896105319;45,27733825;6727004;PESSA 2;16/06/82;1984,1;55;2;7,15;1;12138
9,896105319;45,27733825;6727004;PESSA 2;16/06/82;1984,1;57,2;2;11,25;1;12139
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;2000;65;;;4;12131
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;2097,1;66;;;4;12132
9,896105319;45,27733825;6727004;PESSA 2;26/06/82;2097,1;60;;;2;12143
9,896105319;45,27733825;6727004;PESSA 2;26/06/82;2097,1;58,3;2,5;10;1;12142
9,896105319;45,27733825;6727004;PESSA 2;26/06/82;2097,1;57,7;2,5;7,5;1;12141
9,896105319;45,27733825;6727004;PESSA 2;00/00/0000;3000;84;;;4;12133
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;0;14;;;8;12185
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;300;24;;;4;12186
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;500;30;;;4;12187
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;1040;45;;;4;12188
9,875271179;45,27594922;6727011;PESSA 3D;06/07/82;1585,35;47,7;;7;1;12193
9,875271179;45,27594922;6727011;PESSA 3D;06/07/82;1585,35;49,5;;;2;12194
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;2104,35;61;;;4;12189
9,875271179;45,27594922;6727011;PESSA 3D;22/07/82;2104,35;54;;8;1;12198
9,875271179;45,27594922;6727011;PESSA 3D;22/07/82;2104,35;57,5;;;2;12199
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;2240;63;;;4;12190
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;2346,35;63;;;4;12191
9,875271179;45,27594922;6727011;PESSA 3D;11/08/82;2346,35;61,5;;;2;12196
9,875271179;45,27594922;6727011;PESSA 3D;11/08/82;2346,35;55,5;;8;1;12195
9,875271179;45,27594922;6727011;PESSA 3D;00/00/0000;2377,35;64;;;4;12192
9,875271179;45,27594922;6727011;PESSA 3D;14/08/82;2377,35;56,6;;8;1;12197
13,49543059;43,17927309;5555004;PETRELLI 1;00/00/0000;0;14;;;8;6345
13,49543059;43,17927309;5555004;PETRELLI 1;00/00/0000;1000;38;;;4;6346
13,49543059;43,17927309;5555004;PETRELLI 1;00/00/0000;2000;62;;;4;6347
13,49543059;43,17927309;5555004;PETRELLI 1;00/00/0000;2264,2;61;;;2;6348
13,49543059;43,17927309;5555004;PETRELLI 1;00/00/0000;2264,2;69;;;4;6349
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;0;14;;;3;11434
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;300;20;;;4;11435
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;500;24;;;4;11436
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;1000;34;;;4;11437
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;1978,45;51;;;4;11438
10,26278807;45,13011609;6630004;PIADENA 11;11/12/54;1978,45;48;;7;1;11444
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;2000;52;;;4;11439
10,26278807;45,13011609;6630004;PIADENA 11;00/00/0000;3000;70;;;4;11440
