key,nome,nomeunita1,daprof,aprof,litologia,etarel,a
5536008,RADICONDOLI 14,FILLADI DI BOCCHEGGIANO,2660.0,2733.55,CALCARI RICRISTALLIZZATI,PALEOZOICO,
6535011,CAVONE 9,MAIOLICA,2665.25,2801.25,CALCARI,NEOCOMIANO,TITONICO
6441001,FERRARA 1,,2667.0,4009.0,DOLOMIE,TRIAS,
6535008,CAVONE 6,SCAGLIA,2667.1,3242.1,CALCARI MARNOSI,EOCENE MED.,SENONIANO
6922011,CERNUSCO 5,,2667.2,2951.7,MARNE,OLIGOCENE,
794609,PORTO CORSINI MARE,,2668.0,3311.0,"SABBIE, ARGILLE E ARENARIE",,
1002267,MILVA 1,,2670.0,3340.0,BANCATE DI SABBIA CON POTENTI LIVELLI DI ARGILLA SILTOSO-SABBIOSA,PLIOCENE SUP,
5144003,MONTEFIASCONE 1,GR. FOR. FLYSCH DELLA TOLFA F.L.,2670.0,2920.0,"ARGILLITI, CALCARENITI E CALCARI MARNOSI",EOCENE,PALEOCENE
6822001,LANZANO 1,MARNE DI GALLARE,2676.1,2691.1,MARNE E MARNE SABBIOSO SILTOSE,TORTONIANO,
6537001,S.FELICE SUL PANARO 1,LUMACHELLA A POSIDONIA ALPINA,2678.1,2704.1,WACKESTONE E PACKSTONE,DOGGER,
6536005,BIGNARDI 1D,FUSIGNANO,2678.4,2792.4,ARGILLE,MESSINIANO,
5558004,FIUME TENNA 2D,,2679.3,2994.3,CALCARENITI E ARGILLITI,CRETACEO SUP.,
6820002,GAGGIANO 1,COLOMBACCI,2685.0,2800.0,,MESSINIANO,
6536005,BIGNARDI 1D,FUSIGNANO,2686.0,2800.0,,MESSINIANO,
1862006,GELA 1,,2686.0,2998.0,CALCARI E CALCARI DOLOMITICI,GIURASSICO,
6820004,GAGGIANO 2,GESSOSO-SOLFIFERA,2687.0,2745.0,"MOLASSE,CALCARI,MARNE,CONGLOMERATI,",MESSINIANO,
1862007,GELA 5,,2687.0,2933.0,CALCARI DOLOMITICI CON SELCE,GIURASSICO,
1000642,CASTELVOLTURNO 3,DELTIZIO,2690.0,3003.0,CONGLOMERATI-SABBIE ED ARGILLE,QUATERNARIO,
6729002,ALFIANELLO 1,,2692.85,3706.85,MARNE ARENACEE E CONGLOMERATI,MIOCENE,
43602,PORTO GARIBALDI 46 DIR,,2694.0,4167.0,SABBIE E ARGILLE,,
671124,BOSCARETO 1,,2695.0,3078.0,ARGILLE,,
6824007,MALOSSA 14,MARNE DI GALLARE,2695.0,3996.5,MARNE ARENACEE CON LIVELLI DI ARENA,AQUITANIANO,
6824007,MALOSSA 14,GONFOLITE,2695.0,3996.5,MARNE ARENACEE CON LIVELLI DI ARENA,AQUITANIANO,
303678,SELVACCIA 3,B.M. Micascisti,2695.0,3400.0,MICASCISTI,PALEOZOICO,
6444004,GALLARE 1,,2699.4,3833.4,MARNE ARENACEE CON GESSI E SABBIE,MIOCENE,
6440001,MARRARA 1,CORNIOLA,2701.3,2749.3,MUDSTONE ARGILLOSI E SELCIFERI CON MARNE,LIAS,
1003847,GENZIANA 1,AMERILLO,2704.0,2910.0,"MUDSTONE/WACKESTONE BIANCASTRO, TENERO, FOSSILIFERO, CON QUALCHE INTERCALAZIONE DI MARNA GRIGIO-VERDASTRA, TENERA E LOCALE PRESENZA DI NODULI DI SELCE BRUNA",EOCENE SUPERIORE,PALEOCENE
1005781,GENZIANA 1 DIR A,AMERILLO,2704.0,2910.0,"MUDSTONE/WACKESTONE BIANCASTRO, TENERO FOSSILIFERO CON QUALCHE INTERCALAZIONE DI MARNA GRIGIO-VERDASTRA, TENERA E LOCALE PRESENZA DI NODULI DI SELCE BRUNA",EOCENE SUPERIORE,PALEOCENE
6537001,S.FELICE SUL PANARO 1,CALCARI GRIGI DI NORIGLIO,2704.1,2939.1,PACKSTONE E GRAINSTONE,LIAS,
3775002,M.ALPI 1,,2704.2,3092.2,ARGILLE E ARENARIE,ETA' NON DEFINITA,TORTONIANO
6536001,BIGNARDI 1,GALLARE,2707.0,2775.0,,TORTONIANO,
99301,AQUILA 3,,2708.0,3431.0,ARGILLE E CALCARI,,
6434001,RAVIZZA 1,FUSIGNANO,2720.0,3318.0,,MESSINIANO,
5045003,CIMINO 1,CALCARI MARNE A RHAET.C.,2725.0,3000.0,CALCARI E MARNE,RETICO,
1862018,GIAURONE 1,HYBLA,2726.6,2739.6,MARNA,,
1000167,ALESSANDRA 1,SCAGLIA,2727.5,3043.5,"PACKSTONE FOSSILIFERI BIANCHI, MICROPOROSI, LEGGERMENTE CHALKIZZATI PASSANTI TALVOLTA A WACKESTONE E MUDSTONE ",CRETACEO SUPERIORE,
5434006,S.POMPEO 2,MICASCISTI GRANATIFERI,2729.0,2966.6,MICASCISTI,PRECAMBRIANO,
1962003,CAMMARATA 3,,2730.0,3037.0,"CALCARI, CALCARI MARNOSI E MARNE",MIOCENE,OLIGOCENE
4846022,CESANO 18,CALCARI MARNE A RHAET.C.,2730.0,3002.0,"CALCARI, CALCARI DOLOMITICI E MICRITI",TRIAS SUP.,
6820005,GAGGIANO 4D,GESSOSO-SOLFIFERA,2734.0,2862.0,"MOLASSE,CALCARI,MARNE,CONGLOMERATI,",MESSINIANO,
6721001,LACCHIARELLA 2,GESSOSO-SOLFIFERA,2737.1,2894.1,"ARENARIE E MARNE,MARNE E GESSI ,MARNE",MESSINIANO,
6721001,LACCHIARELLA 2,COLOMBACCI,2737.1,2894.1,"ARENARIE E MARNE,MARNE E GESSI ,MARNE",MESSINIANO,
6535001,CAVONE DI CARPI 2,MARNA DEL CERRO,2739.2,2780.2,ALTERNANZE DI WACKSTONE E MARNE NERASTRE,CENOMANIANO,APTIANO
1862018,GIAURONE 1,BUSAMBRA,2739.6,2776.6,MDST LOCALMENTE ARGILLOSO,,
1862016,PONTEDIRILLO 9,,2742.0,3040.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
6534001,S.GIOVANNI 1,GALLARE,2743.0,3543.0,,EOCENE/OLIGOCENE/MIOCENE INFERIORE/MESSINIANO,
6444008,MEZZANO 1D,,2744.5,2786.5,MARNE,MIOCENE,
6820004,GAGGIANO 2,GALLARE,2745.0,4391.0,MARNE,TORTONIANO,OLIGOCENE INF.
927701,AMELIA 17 DIR,,2747.0,4153.0,"SABBIE, ARGILLE (E ARENARIE)",,
127404,PC 27A,PERDITA TOTALE DI CIRCOLAZIONE,2749.0,2782.65,PERDITA TOTALE DI CIRCOLAZIONE,,
6440001,MARRARA 1,,2749.3,3490.3,DOLOMIE PIU' O MENO SILICIZZATE,LIAS,
211968,AGOSTINO  47 DIR,,2750.0,4010.0,SABBIE E ARGILLE,,
261162,ANTINEA 1,,2750.0,3907.0,MARNE,,
5142012,LATERA 1,CORPO INTRUSIVO,2750.0,2796.0,SIENITE ALCALINA,QUATERNARIO,
5142017,LATERA 10,S. FIORA F.L.,2750.0,2850.0,SKARN,EOCENE SUP. ,CRETACEO INF.
6924012,MALOSSA 13,"GALLARE, GONFOLITE",2750.3,3990.3,"MARNE ARENACEE,ARENARIE E CONGLOMER",AQUITANIANO,
6329004,M.BOSSO 1,,2750.4,3597.4,"ARGILLE CON SABBIE,CONGLOMERATI,ARE",MIOCENE MED.,
6046003,GAMBETTOLA 1,,2751.05,2970.05,"CALCARI,CALCARI MARNOSI CON SELCE E MARNE",GIURASSICO,
2158001,CRETA 1,,2752.0,3203.0,DOLOMIE E CALCARI DOLOMITICI CON IN,,
6340003,BUDRIO 1,,2754.7,3179.7,MARNE E SABBIE,MIOCENE,
937001,CARBOLI 11,B.M. Filladi,2755.0,3455.15,"FILLADI, QUARZITI",PALEOZOICO,
6246004,PORTO CORSINI 8DIR.,COLOMBACCI,2756.0,2903.0,,MESSINIANO,
6536003,S.GIACOMO 1,SCAGLIA,2756.3,2861.3,MUDSTONE CON INTERCALAZIONI DI WACKESTONE E MARNE,EOCENE MED.,CRETACEO SUP.
305716,SUGHERE 1,,2756.6,2995.5,PERDITA TOT. DI CIRCOLAZIONE,,
1005539,ASSUNTA 1,MARNE DEL CERRO,2761.1,2802.1,M/W ARGILLOSI GRIGIO E GRIGIO-SCURI CON LIVELLI DI MARNA E NODULI DI SELCE,APTIANO,ALBIANO
6729001,ALFIANELLO 2,MARNE DI VERGHERETO,2765.2,3118.2,MARNE CON INTERCALAZIONI DI GHIAIE ED ARENARIE,TORTONIANO,
6536001,BIGNARDI 1,FUSIGNANO,2775.0,2975.0,,PROBABILE MESSINIANO,
1862018,GIAURONE 1,GIARDINI,2776.6,2797.6,WKST,,
6535001,CAVONE DI CARPI 2,MAIOLICA,2780.2,2784.2,MUDSTONE E WACKESTONE A TINTINNIDI,CRETACEO INF.,
6535001,CAVONE DI CARPI 2,ROSSO AMMONITICO VERONESE,2784.2,2788.2,WACKESTONE FOSSILIFERI,MALM,
6444008,MEZZANO 1D,,2786.5,4038.5,SABBIE E ARGILLE CON CIOTTOLI,PLIOCENE,
6535001,CAVONE DI CARPI 2,LUMACHELLA A POSIDONIA ALPINA,2788.2,2802.2,WACKSTONE E PACKSTONE A LAMELLIBRANCHI BIANCHI,DOGGER,
1006473,SPARVIERO 1 BIS,SCAGLIA CINEREA,2790.0,2865.0,"MARNA GRIGIA, DA TENERA A MEDIAMENTE INDURITA, SILTOSA PASSANTE A ROSSASTRA AL BOTTOM",OLIGOCENE,
6536005,BIGNARDI 1D,GALLARE,2792.4,3079.4,MARNE,MESSINIANO,EOCENE MED.
6536002,CONCORDIA 1,SCAGLIA,2795.0,2943.0,,EOCENE MED E INF-PALEOCENE-CRETACEO SUPERIORE,
6536008,CAVONE 20,,2796.0,2860.0,CALCARI MARNOSI,EOCENE MED.,PALEOCENE
1862018,GIAURONE 1,VILLAGONIA,2797.6,3001.6,PKST-GRST CON LIVELLI DI MDST-WKST,,
6535013,CAVONE 11,MARNE DEL CERRO,2799.6,2844.6,MARNE,CENOMANIANO,APTIANO
622015,AMELIA 32 DIR,,2800.0,4330.0,"SABBIE, ARGILLE (E ARENARIE)",,
26242,AMELIA 48 DIR,,2800.0,4330.0,"SABBIE, ARGILLE (E ARENARIE)",,
6536005,BIGNARDI 1D,GALLARE,2800.0,3087.0,,MESSINIANO-OLIGOCENE-EOCENE SUPERIORE/MEDIO,
6535012,CAVONE 10,MARNE DEL CERRO,2800.0,2857.0,MARNE,CENOMANIANO,
6820002,GAGGIANO 1,FORMAZIONE GESSOSO SOLFIFERA,2800.0,2940.0,,MESSINIANO,
1007552,S.BIAGIO PEDASO 1,COLOMBACCI,2800.0,2895.0,ARENARIA QUARZOSA A CEMENTO CARBONATICO E MARNA,,
6535011,CAVONE 9,ROSSO AMMONITICO,2801.25,2917.25,CALCARI,MALM,
1005539,ASSUNTA 1,MAIOLICA,2802.1,3155.6,MUDSTONE BIANCASTRI A TRATTI SILICIZZATI CON FREQUENTI NODULI DI SELCE GRIGIO SCURA ,,BARREMIANO
6535001,CAVONE DI CARPI 2,CALCARI GRIGI DI NORIGLIO,2802.2,4147.2,"WACKSTONE,PACKSTONE E MUDSTONE",LIAS,
5744001,PIEVE S.STEFANO 1,CALCARI A RHAETAVICULA C.,2808.5,2947.5,"ALTERNANZE DI PACKSTONE, PACKSTONE DOLOMITICO INTRACLASTICO E MUDSTONE ARGILLOSO E MUDSTONE TALORA ARGILLOSO CON INTERCALAZIONI DI MARNA DOLOMITIZZATA NELLA PARTE ALTA",RETICO,
1004392,COLONNELLA 1,,2812.0,3432.0,"ARGILLA CALCAREA CON LIVELLI DI MICROCONGLOMERATO POLIGENICO, DI SABBIA E DI ARENARIA FINE A MEDIA. PIRITE, LIGNITE, MICA E GLAUCONITE. RARA MICROFAUNA",,PLIOCENE INFERIORE
1008544,S.FILIPPO 1,,2825.0,3015.0,ALTERNANZE DI MARNA E CALCARE ARGILLOSO ,,
526923,CANNETO 4,B.M. Gneiss,2830.0,3060.0,Gneiss,PALEOZOICO,
6536009,"CAVONE 20D""A""",,2830.0,3117.0,CALCARI MARNOSI,EOCENE MED.,CRETACEO SUP.
6535007,CAVONE 4,MARNE DEL CERRO,2830.1,2845.1,CALCARENITI FOSSILIFERE,CENOMANIANO,APTIANO
5647001,M.CIVITELLO 1,,2832.0,5591.0,CALCARI,TRIAS SUP.,
1862014,PONTEDIRILLO 6,,2833.0,3123.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
1862015,PONTEDIRILLO 7,,2834.0,3155.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
5558011,S.MARIA A MARE 9D,,2836.2,3129.2,ARGILLITI E CALCARENITI,EOCENE,CRETACEO SUP.
1009801,CASTELVOLTURNO 1,MARINO,2840.0,3001.0,SABBIE-ARGILLE,QUATERNARIO,
4160005,S.VITO 1,VULCANITI METAMORFOSATE,2840.0,3046.0,METAVULCANITI,ETA' INDEFINITA,
1862013,PONTEDIRILLO 1,,2842.0,3282.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
6535006,CAVONE 3,ROSSO AMMONITICO,2843.2,3255.7,CALCARI,GIURASSICO,
6733001,RODIGO 1,,2844.5,2879.5,ARGILLE E MARNE,MIOCENE,
6535013,CAVONE 11,MAIOLICA,2844.6,2847.6,CALCARI,CRETACEO INF.,TITONICO
6535007,CAVONE 4,MAIOLICA,2845.1,2848.1,ARGILLITI FOSSILIFERE,CRETACEO INF.,
6442001,CONSANDOLO 1,,2846.25,2946.25,CALCARI MARNOSI,GIURASSICO,
6535013,CAVONE 11,ROSSO AMMONITICO,2847.6,2878.6,CALCARI,MALM,DOGGER
6535007,CAVONE 4,ROSSO AMMONITICO,2848.1,2851.1,CALCARENITI FOSSILIFERE,MALM,
6535014,CAVONE 13,MARNE DEL CERRO,2850.0,2860.0,MARNE,CENOMANIANO,APTIANO
5142017,LATERA 10,S. FIORA F.L.,2850.0,3010.0,CALCARI RICRISTALLIZZATI E MARMI,EOCENE SUP. ,CRETACEO
788859,EMMA W11 X,,2851.0,3018.0,ARGILLE E MARNE,,
3775003,M.ALPI 2D,,2851.0,2948.0,"BRECCE,CALCARI,ARGILLITI",MESSINIANO,
6535007,CAVONE 4,LUMACHELLA A POSIDONIA ALPINA,2851.1,2866.1,CALCARENITI FOSSILIFERE,DOGGER,
6338001,BOLOGNA 1,,2852.0,3143.0,SABBIE E MARNE ARENACEE,MIOCENE,
6535012,CAVONE 10,BRECCE DI CAVONE,2857.0,2971.0,BRECCE,ALBIANO,APTIANO
1004668,AMANDA 1 BIS,CALCARE DI SOCCHER,2859.37,2958.37,"PREVALENTI PACKSTONE INTRACLASTICI TALORA MOLTO SILICIZZATI, CON SOTTILI INTERCALAZIONI DI WACKESTONE FOSSILIFERI A SACCOCOMA",KIMMERIDGIANO,TITONICO INFERIORE
6535014,CAVONE 13,MAIOLICA,2860.0,2865.0,CALCARI,CRETACEO INF.,TITONICO
1862009,GELA 38,,2860.0,3156.0,"CALCARI, CALCARI DOLOMITICI E MARNE",GIURASSICO,
6536003,S.GIACOMO 1,MARNA DEL CERRO,2861.3,2991.3,MARNE E MUDSTONE,CENOMANIANO,APTIANO
6820005,GAGGIANO 4D,GALLARE,2862.0,4517.0,MARNE,TORTONIANO,OLIGOCENE INF.
6226001,PONTREMOLI 1,,2862.75,2949.75,ARGILLE ED ARENARIE,CARBONIFERO,
1862017,GELA 86X,HYBLA,2863.11,2924.11,MARNA CON INTERC. DI MDST ARGILLOSO,,
6535014,CAVONE 13,ROSSO AMMONITICO,2865.0,2879.0,CALCARI,MALM,DOGGER
1006473,SPARVIERO 1 BIS,SCAGLIA,2865.0,2961.0,"CALCARE TIPO MDST, A FORAMINIFERI PLANCTONICI, MEDIAMENTE DURO, BIANCO, LOCALMENTE ROSATO CON LISTE E/O NODULI DI SELCE DA BIANCO-VERDASTRA A ROSATA. ALLA BASE PRESENZA DI STILOLITI E DI MICROFRATTURE RIEMPITE D'ARGILLA",CENOMANIANO,OLIGOCENE
6535007,CAVONE 4,CALCARI GRIGI DI NORIGLIO,2866.1,3245.1,CALCARENITI FOSSILIFERE,LIAS,
6918001,ARCONATE 1,,2866.5,3032.5,MARNE E ARENARIE,OLIGOCENE,
6536006,CAVONE 12,MARNE DEL CERRO,2871.6,2896.6,MARNE,CENOMANIANO,APTIANO
6535013,CAVONE 11,CALCARI GRIGI DI NORIGLIO,2878.6,3353.6,CALCARI,LIAS INF.,
6535014,CAVONE 13,CALCARI GRIGI DI NORIGLIO,2879.0,3220.0,CALCARI,LIAS MED.,LIAS INF.
6733001,RODIGO 1,,2879.5,2912.5,ARGILLE E MARNE,EOCENE,
440839,PC 33B,FORM. DEL FARMA,2880.0,2930.0,FILLADI GRAFITOSE-METAGREYWACKE,CARBONIFERO,
6728002,PONTEVICO 1DIR.,GHIAIE DI SERGNANO,2880.0,2936.0,,MESSINIANO,
5142008,GROTTE DI CASTRO 1,S. FIORA F.L.,2890.0,3000.0,"ARGILLITI, CALCARI MARNOSI E MARNE",CRETACEO SUP.,
1762001,ACATE 1,,2893.0,3388.0,"CALCARI DOLOMITICI, ARGILLE, CALCAR",TRIAS,
6535010,CAVONE 8D,MARNE DEL CERRO,2893.8,2918.8,MARNE,CENOMANIANO,APTIANO
6721001,LACCHIARELLA 2,MARNE DI GALLARE,2894.1,2946.1,MARNE E ARGILLE,TORTONIANO,
803084,PC 33,DOLOMIE E CALCARI DOLOMITICI,2895.0,3170.0,DOLOMIA-CALCARE RICRISTALLIZZATO-MARMI-FILLADI GRAFITOSE,CARBONIFERO,
1007552,S.BIAGIO PEDASO 1,GESSOSO-SOLFIFERA,2895.0,2955.0,GESSO CON LIVELLI DI MARNA ,,
6536006,CAVONE 12,"ROSSO AMMONITICO,MAIOLICA",2896.6,2915.6,CALCARI,MALM,DOGGER
1862008,GELA 29,,2897.0,3030.0,CALCARI,GIURASSICO,
6727005,CREMONA 1N,,2898.6,3050.6,ARGILLE E SABBIE,MIOCENE,
4846016,CESANO 4,CALCARI MARNE A RHAET.C.,2900.0,3128.0,"CALCARI, CALCARI DOLOMITICI, CALCARI MARNOSI E MARNE",HETTANGIANO,RETICO
38606,DOLMI 4,B.M. Micascisti,2900.0,3350.0,MICASCISTI,PALEOZOICO,
1862011,GELA 69,,2900.0,3300.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
5558005,ORATA MARE 1D,SCAGLIA CINEREA,2903.0,3023.0,"MARNE,CALCARI ARGILLOSI",OLIGOCENE,
6529005,S.ALESSANDRO 1A DIR.,ARGILLE DEL SANTERNO,2908.0,3086.5,,PLIOCENE INFERIORE,
5534022,BADIA 1,GNEISS ANFIBOLITICI,2910.0,3273.1,GNEISS,PRECAMBRIANO,
1003847,GENZIANA 1,AMERILLO,2910.0,3372.0,,SENONIANO SUPERIORE,CENOMANIANO
1005781,GENZIANA 1 DIR A,AMERILLO,2910.0,3372.0,"MUDSTONE/WACKESTONE BIANCASTRO, TENERO, FOSSILIFERO CON LIVELLI E/O NODULI DI SELCE BRUNA. DA M 3287 A 3289 ARGILLA GRIGIO-SCURA, SCISTOSA (LIVELLI BONARELLI)",CAMPANIANO,CENOMANIANO
3876001,TEMP ROSSA 1D,,2912.0,4044.0,"CALCARENITI,ARGILLE,ARGILLITI CON A",MIOCENE MED.,
6733001,RODIGO 1,,2912.5,3009.5,CALCARI E MARNE,CRETACEO,
6536006,CAVONE 12,CALCARI GRIGI DI NORIGLIO,2915.6,3203.6,CALCARI,LIAS MED.,LIAS INF.
6922016,SEREGNA 5,GALLARE,2916.0,4113.0,MARNE,OLIGOCENE,EOCENE MED.
6535011,CAVONE 9,LUMACHELLA A POSIDONIA ALPINA,2917.25,3083.25,CALCARI,DOGGER,
6535010,CAVONE 8D,MAIOLICA,2918.8,2921.8,CALCARI,CRETACEO INF.,TITONICO
5144003,MONTEFIASCONE 1,GR. FOR. FLYSCH DELLA TOLFA F.L.,2920.0,3035.0,MARNE ED ARENARIE,OLIGOCENE INF.,EOCENE SUP.
6535010,CAVONE 8D,ROSSO AMMONITICO,2921.8,2938.8,CALCARI,MALM,
1862017,GELA 86X,BUSAMBRA,2924.11,2941.11,MDST LOCALMENTE ARGILLOSO,,
6408001,MORETTA 1,,2930.0,3091.0,BASAMENTO METAMORFICO,PRECARBONIFERO ?,
440839,PC 33B,DOLOMIE E CALCARI DOLOMITICI,2930.0,3683.0,CALCARE RICRISTALLIZZATO-DOLOMIA-MARMI-FILLADI GRAFITOSE,,
8877251,ADA 1,,2931.7,3031.7,CALCARI E MARNE,EOCENE,PALEOCENE
1862007,GELA 5,,2933.0,3941.0,"DOLOMIE, CALCARI DOLOMITICI ED ARGI",TRIAS,
6617002,SARTIRANA 1,,2937.0,5698.0,MARNE E MARNE SILTOSE,MIOCENE,
6535010,CAVONE 8D,LUMACHELLA A POSIDONIA ALPINA,2938.8,2952.8,CALCARI,DOGGER,
6820002,GAGGIANO 1,FORMAZIONE GALLARE,2940.0,4282.0,,TORTONIANO/SERRAVALLIANO/LANGHIANO/AQUITANIANO/OLIGOCENE,
1862017,GELA 86X,GIARDINI,2941.11,2981.11,WKST CON INTERCALAZIONI DI MARNA,,
6536002,CONCORDIA 1,MARNE DEL CERRO,2943.0,3033.0,,CENONIANO-ALBIANO-APTIANO,
768672,CERVIA MARE 31 DIR,,2946.0,4360.0,SABBIE E ARGILLE,,
6721001,LACCHIARELLA 2,MARNE DI GALLARE,2946.1,3336.1,MARNE E ARGILLE,TORTONIANO,
6442001,CONSANDOLO 1,,2946.25,3102.25,DOLOMIE,TRIAS,
5744001,PIEVE S.STEFANO 1,,2947.5,3048.5,BRECCIA POLIGENICA A ELEMENTI DOLOMITICI CON MATRICE DOLOMITICA,RETICO,
3775003,M.ALPI 2D,,2948.0,3922.0,CALCARENITI,MIOCENE SUP.,CENOMANIANO
6720001,CERRO 1,SARTIRANA,2949.0,3102.0,,MESSINIANO,
6226001,PONTREMOLI 1,SERIE ANIDRITICA,2949.75,3005.75,ANIDRITI E DOLOMIE,TRIAS,
1862002,CAMMARATA 1,,2950.0,3208.0,CALCARI SELCIFERI CON INTERCALAZION,CRETACEO,
6535010,CAVONE 8D,CALCARI GRIGI DI NORIGLIO,2952.8,3093.8,CALCARI,LIAS MED.,LIAS INF.
1007552,S.BIAGIO PEDASO 1,SCHLIER,2955.0,3055.0,MARNE,,
1004668,AMANDA 1 BIS,,2958.37,3334.37,"QUESTO INTERVALLO DI CUI NON SI HANNO CAMPIONI, DOVREBBE COMPRENDERE, PER MOTIVI DI INQUADRAMENTO PALEOGEOGRAFICO REGIONALE, DALL'ALTO AL BASSO LE FORMAZIONI DEI CALCARI OOLITICI DEL DOGGER, IL ROSSO AMMONITICO DEL LIAS SUPERIORE-DOGGER ED I CALCARI GRIGI SELCIFERI DELLA FORMAZIONE SOVERZENE",LIAS,MALM
427147,DARIA 1,,2959.0,3061.0,ARGILLE E MARNE,,
1006473,SPARVIERO 1 BIS,,2961.0,2984.0,"CALCARE TIPO MDST, A RADIOLARI E SPICOLE DI SPUGNA, DURO, BIANCO-GRIGIASTRO, ARGILLOSO CON LISTE E/O NODULI DI SELCE GRIGIA E SOTTILI INTERCALAZIONI DI ARGILLITE DA GRIGIO-VERDE A NERASTRA ALLA BASE",APTIANO-ALBIANO,
6535012,CAVONE 10,MAIOLICA,2971.0,3070.0,CALCARI,NEOCOMIANO,TITONICO
6536001,BIGNARDI 1,GALLARE,2975.0,3242.0,,EOCENE-OLIGOCENE-TORTONIANO,
1862010,GELA 39,,2976.0,3370.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
1862017,GELA 86X,VILLAGONIA,2981.11,3205.11,MDST-WKST E PKST-GRST CON LIVELLI D,,
74652,SABATINI 9D,,2983.0,3886.0,"CALCARI,ARGILLITI,SILTITI",OLIGOCENE,LIAS INF.
1006473,SPARVIERO 1 BIS,MAIOLICA,2984.0,3135.0,"CALCARE TIPO MDST A RADIOLARI, DA MEDIAMENTE DURO A DURO, LOCALMENTE MICROFRATTURATO, DA GRIGIO CHIARO A BIANCASTRO CON LISTE E NODULI DI SELCE DA GRIGIASTRA TRASLUCIDA AD INCOLORE. PRESENZA DI STILOLITI RIEMPITE DA MATERIALE ARGILLOSO NERASTRO",TITONIANO-BARREMIANO,
4366001,BENEVENTO 3,,2986.0,3070.0,CALCARI CON ARGILLA,MIOCENE,
5143007,BOLSENA 1,ROCCE TERMOMETAMORFICHE S.L.,2990.0,3014.0,MARMI,LIAS,
6919001,MAGENTA 1DIR.,GONFOLITE,2991.06,3567.06,"SABBIE,ARGILLE,ARENARIE,CONGLOMERATO",LANGHIANO,
6919001,MAGENTA 1DIR.,MARNE DI GALLARE,2991.06,3567.06,"SABBIE,ARGILLE,ARENARIE,CONGLOMERATO",LANGHIANO,
6536003,S.GIACOMO 1,MAIOLICA,2991.3,2996.3,MUDSTONE,CRETACEO INF.,TITONICO
6535016,CAVONE 15D,MARNE DEL CERRO,2992.5,3031.5,MARNE,CENOMANIANO,ALBIANO
1862005,CAMMARATA 2,,2996.0,3265.0,CALCARI SELCIFERI CON LIVELLI MARNO,CRETACEO,
6536003,S.GIACOMO 1,SCISTI E CALCARI AD APTICI,2996.3,3008.3,WACKESTONE,MALM,
1862006,GELA 1,,2998.0,3405.0,"CALCARI DOLOMITICI, DOLOMIE ED ARGI",TRIAS,
1962001,POZZILLO 1,,3000.0,3060.0,MARNE E CALCARI MARNOSI,PLIOCENE,
1862018,GIAURONE 1,STREPPENOSA,3001.6,3263.6,ARGILLA INTERCALATA A MDST-WKST,,
6226001,PONTREMOLI 1,,3005.75,3022.75,ARENARIE CON DOLOMIE,EOCENE,CRETACEO
4128991,MALOSSA 9,GONFOLITE CON INTERCALAZIONI DI MARNE DI GALLARE,3008.3,3487.3,MARNE ARENACEE GRIGIE CON FREQUENTI LIVELLI DI ARENARIA QUARZOSA A GRANA FINE E MEDIA A CEMENTO CARBONATICO,AQUITANIANO,
6536003,S.GIACOMO 1,CALCARI GRIGI DI NORIGLIO,3008.3,3691.3,PACKSTONE CON INTERCALAZIONI DI WACKESTONE,LIAS MED.,
6536003,S.GIACOMO 1,CALCARI GRIGI DI NORIGLIO,3008.3,3691.3,PACKSTONE CON INTERCALAZIONI DI WACKESTONE,LIAS INF.,
6733001,RODIGO 1,,3009.5,4089.5,CALCARI,GIURASSICO,
5142017,LATERA 10,GRUPP. FORMAZIONI SERIE TOSCANA,3010.0,3357.6,MARMI E CALCARI,LIAS,
1008544,S.FILIPPO 1,,3015.0,3155.0,"ALTERNANZA DI MARNE, CALCARE ARGILLOSO, CINERITI, ARGILLA CALCAREA",MIOCENE INF,BURDIGALIANO SUP
6922005,SEREGNA 1,,3015.0,3994.0,MARNE E MARNE SILTOSO-ARENACEE,OLIGOCENE,
6918003,TURBIGO 1,,3017.2,5400.2,"ARGILLE,ARENARIE E CONGLOMERATI",OLIGOCENE,
6535009,CAVONE 7D,,3020.8,3319.8,CALCARI,GIURASSICO,
6226001,PONTREMOLI 1,,3022.75,3052.75,"ANIDRITI, DOLOMIE ED ARENARIE",TRIAS,
5558005,ORATA MARE 1D,SCAGLIA VARIEGATA,3023.0,3076.0,"MARNE,CALCARI ARGILLOSI",EOCENE,
4371001,CANDELA 2,,3025.0,3140.0,CALCARENITI E CALCARI,MIOCENE,
1004269,GONDOLA 1 BIS,BURANO,3026.0,3348.0,"DOLOMIA A GRANA FINE BRECCIATA INTERCALATA CON WKST DOLOMITIZZATO, CONTENENTI PELLECTOIDI ED ONCOLITI",TRIASSICO SUPERIORE,
6535015,CAVONE 14D,MARNE DEL CERRO,3027.0,3055.0,MARNE,CENOMANIANO,APTIANO
1862008,GELA 29,,3030.0,3467.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
6535016,CAVONE 15D,BRECCE DI CAVONE,3031.5,3042.5,BRECCE,ALBIANO,APTIANO
